,avg,std
91,1816.202174475796,555.1799472038826
92,1156.660367589956,462.1410071446477
93,756.5947450168263,363.00183026950737
94,524.0636810768832,282.3570424824105
95,373.53494693243596,218.86363083657298
96,261.3564587108465,171.95058570260144
97,181.68405384416258,138.1881929579325
98,133.49119855034948,115.14845559752474
99,105.08464923634482,100.01719412069751
100,88.26197256018638,88.48795405524713
101,77.49223401501423,78.9885574785008
102,69.75938389852446,72.91356704845217
103,63.41625679523686,68.00465497587693
104,58.19414962464406,60.70960227494878
105,53.73725084131504,53.576923656910424
106,50.18172404866684,49.168363195781325
107,47.546466476831476,46.29467403742903
108,45.57442402278022,43.68107818648027
109,44.331866425058244,40.998906267155995
110,43.840797307791874,38.017902136003606
111,44.28177582190008,34.701820658015464
112,45.75394770903443,31.31952944231551
113,48.28255242039865,28.35164846173552
114,52.179911985503495,26.766736503772854
115,57.00025886616619,27.178735538613772
116,62.548019673828634,29.40841266152673
117,68.73958063681077,32.94689369771324
118,75.33497281905255,37.4014038906011
119,82.67201656743464,42.36317667532888
120,91.06665803779445,47.68130062283312
121,100.91120890499612,53.39113107256666
122,113.00595392182242,59.66724941820945
123,127.79937872120114,67.23090389968554
124,145.82202951074294,76.19727612429641
125,167.43618949003366,86.00864903728029
126,192.05785658814392,95.58286603158777
127,216.94240227802226,103.66209453439737
128,237.71330572094226,109.9995104901517
129,248.43101216670982,115.6022736609189
130,241.21408231944085,118.8964650025014
131,215.28074035723532,117.41977508900494
132,178.467641729226,109.5012859960824
133,140.40706704633703,94.13791495797636
134,109.35270515143671,74.14641178326993
135,88.93631892311674,55.56608250398387
136,78.17628785917681,41.518531920973295
137,74.48110276986797,33.35484651124656
138,75.4673828630598,30.613578833049203
139,79.21990680818017,31.567680124877537
140,84.26184312710329,34.60165178736276
141,89.40952627491586,38.80237979254463
142,93.78617654672534,43.992207973322046
143,97.45560445249806,50.25967550811069
144,101.41146777116231,57.69824623802098
145,107.19104323064975,66.53674934759528
146,116.47100698938648,76.93599395689797
147,129.6828889464147,88.67844621689513
148,146.483820864613,101.33153596436166
149,165.80869790318405,114.38774274062779
150,185.90240745534558,127.02534924032855
151,205.03184053844163,138.64965717798142
152,222.44201397877296,148.9006332829409
153,238.60354646647684,157.25274288239518
